def:infty-fib	appendixG.tex	1115	\hyperref[def:infty-fib]{Kan fibration}
def:infty-fib	appendixG.tex	1116	\hyperref[def:infty-fib]{left fibration}
def:infty-fib	appendixG.tex	1116	\hyperref[def:infty-fib]{right fibration}
def:infty-fib	appendixG.tex	1118	\hyperref[def:infty-fib]{inner fibration}
def:infty-fib	appendixG.tex	1142	\hyperref[def:infty-fib]{右ファイブレーション}
def:infty-fib	appendixG.tex	1161	\hyperref[def:infty-fib]{右ファイブレーション}
def:infty-fib	appendixG.tex	1525	\hyperref[def:infty-fib]{右ファイブレーション}
def:infty-fib	appendixG.tex	1683	\hyperref[def:infty-fib]{右ファイブレーション}
def:infty-fib	appendixG.tex	1713	\hyperref[def:infty-fib]{右ファイブレーション}
def:infty-fib	appendixG.tex	1739	\hyperref[def:infty-fib]{左ファイブレーション}
def:infty-fib	appendixG.tex	1810	\hyperref[def:infty-fib]{右ファイブレーション}
def:infty-fib	appendixG.tex	1820	\hyperref[def:infty-fib]{右ファイブレーション}
def:infty-fib	appendixG.tex	1831	\hyperref[def:infty-fib]{右ファイブレーション}
def:infty-fib	appendixG.tex	2710	\hyperref[def:infty-fib]{右ファイブレーション}
def:infty-fib	appendixG.tex	2904	\hyperref[def:infty-fib]{右ファイブレーション}
def:infty-fib	appendixG.tex	2970	\hyperref[def:infty-fib]{右ファイブレーション}
def:infty-fib	appendixG.tex	3011	\hyperref[def:infty-fib]{右ファイブレーション}
def:infty-fib	appendixG.tex	3118	\hyperref[def:infty-fib]{内的ファイブレーション}
def:infty-fib	appendixG.tex	3269	\hyperref[def:infty-fib]{内的ファイブレーション}
def:infty-fib	appendixG.tex	3423	\hyperref[def:infty-fib]{内的ファイブレーション}
def:infty-fib	appendixG.tex	4157	\hyperref[def:infty-fib]{右ファイブレーション}
def:infty-homotopy-morphism	appendixG.tex	1509	\hyperref[def:infty-homotopy-morphism]{homotopy}
def:infty-homotopy-morphism	appendixG.tex	2158	\hyperref[def:infty-homotopy-morphism]{ホモトピー}
def:infty-operad	appendixG.tex	3069	\hyperref[def:infty-operad]{$\infty$-オペラッド}
def:infty-operad	appendixG.tex	3380	\hyperref[def:infty-operad]{\textsf{\textbf{(Op-1)}
def:infty-operad	appendixG.tex	3381	\hyperref[def:infty-operad]{\textsf{\textbf{(Op-3)}
def:infty-operad	appendixG.tex	3387	\hyperref[def:infty-operad]{\textsf{\textbf{(Op-1)}
def:infty-operad	appendixG.tex	3397	\hyperref[def:infty-operad]{\textsf{\textbf{(Op-1)}
def:infty-operad	appendixG.tex	3534	\hyperref[def:infty-operad]{\textsf{\textbf{(Op-1)}
def:infty-operad	appendixG.tex	3548	\hyperref[def:infty-operad]{\textsf{\textbf{(OP-3)}
def:infty-operad	appendixG.tex	3549	\hyperref[def:infty-operad]{\textsf{\textbf{(OP-2)}
def:infty-operad	appendixG.tex	3551	\hyperref[def:infty-operad]{\textsf{\textbf{(OP-3)}
def:infty-operad	appendixG.tex	3560	\hyperref[def:infty-operad]{$(\infty,\, 1)$-オペラッド}
def:infty-operad	appendixG.tex	3569	\hyperref[def:infty-operad]{$(\infty,\, 1)$-オペラッド}
def:infty-operad	appendixG.tex	3586	\hyperref[def:infty-operad]{$(\infty,\, 1)$-オペラッド}
def:infty-operad	appendixG.tex	3590	\hyperref[def:infty-operad]{$(\infty,\, 1)$-オペラッド}
def:infty-operad	appendixG.tex	3600	\hyperref[def:infty-operad]{$(\infty,\, 1)$-オペラッド}
def:infty-operad	appendixG.tex	3618	\hyperref[def:infty-operad]{$(\infty,\, 1)$-オペラッド}
def:infty-operad	appendixG.tex	3630	\hyperref[def:infty-operad]{$(\infty,\, 1)$-オペラッド}
def:infty-operad	appendixG.tex	3638	\hyperref[def:infty-operad]{$(\infty,\, 1)$-オペラッド}
def:infty-operad	appendixG.tex	3643	\hyperref[def:infty-operad]{$(\infty,\, 1)$-オペラッド}
def:infty-operad	appendixG.tex	3955	\hyperref[def:infty-operad]{$(\infty,\, 1)$-オペラッド}
def:infty-operad	appendixG.tex	4039	\hyperref[def:infty-operad]{$(\infty,\, 1)$-オペラッド}
def:infty-operad	appendixG.tex	4055	\hyperref[def:infty-operad]{$(\infty,\, 1)$-オペラッド}
def:infty-operad	appendixG.tex	4092	\hyperref[def:infty-operad]{$(\infty,\, 1)$-オペラッド}
def:infty-operad-map	appendixG.tex	3591	\hyperref[def:infty-operad-map]{$(\infty,\, 1)$-オペラッドの射}
def:infty-operad-map	appendixG.tex	3632	\hyperref[def:infty-operad-map]{$(\infty,\, 1)$-オペラッドの射}
def:infy-fib	appendixG.tex	1127	\hyperref[def:infy-fib]{内的ファイブレーション}
def:initial-final-infty	appendixG.tex	1554	\hyperref[def:initial-final-infty]{終対象}
def:initial-final-infty	appendixG.tex	1555	\hyperref[def:initial-final-infty]{始対象}
def:iso	appendixG.tex	3804	\hyperref[def:iso]{同型射}
def:isofibration	appendixG.tex	1117	\hyperref[def:isofibration]{isofibration}
def:isofibration	appendixG.tex	1668	\hyperref[def:isofibration]{アイソファイブレーション}
def:isofibration	appendixG.tex	1680	\hyperref[def:isofibration]{アイソファイブレーション}
def:isofibration	appendixG.tex	1831	\hyperref[def:isofibration]{アイソファイブレーション}
def:isofibration	appendixG.tex	2675	\hyperref[def:isofibration]{アイソファイブレーション}
def:isofibration	appendixG.tex	2710	\hyperref[def:isofibration]{アイソファイブレーション}
def:isom-infty	appendixG.tex	1106	\hyperref[def:isom-infty]{同型射}
def:isom-infty	appendixG.tex	1618	\hyperref[def:isom-infty]{同型射}
def:isom-infty	appendixG.tex	2344	\hyperref[def:isom-infty]{同型射}
def:isom-infty	appendixG.tex	2352	\hyperref[def:isom-infty]{同型射}
def:Kan	appendixG.tex	3000	\hyperref[def:Kan]{$\Kan$}
def:Kan	appendixG.tex	3598	\hyperref[def:Kan]{$\Kan$}
def:Kan	appendixG.tex	3666	\hyperref[def:Kan]{$\Kan$}
def:Kan-Aut	appendixG.tex	2698	\hyperref[def:Kan-Aut]{$\Aut(U)$}
def:Kan-group	appendixG.tex	2693	\hyperref[def:Kan-group]{群的なKan複体}
def:KanCplx	appendixG.tex	1035	\hyperref[def:KanCplx]{Kan複体}
def:KanCplx	appendixG.tex	983	\hyperref[def:KanCplx]{Kan複体}
def:Kanext	appendixG.tex	838	\hyperref[def:Kanext]{右Kan拡張}
def:lim-colim-infty	appendixG.tex	1559	\hyperref[def:lim-colim-infty]{$(\infty,\, 1)$-圏のlimit}
def:lim-colim-infty	appendixG.tex	1586	\hyperref[def:lim-colim-infty]{limit}
def:lim-colim-infty	appendixG.tex	1635	\hyperref[def:lim-colim-infty]{limit}
def:lim-colim-infty	appendixG.tex	4051	\hyperref[def:lim-colim-infty]{極限}
def:lim-colim-infty	appendixG.tex	4052	\hyperref[def:lim-colim-infty]{極限}
def:lim-colim-infty	appendixG.tex	4062	\hyperref[def:lim-colim-infty]{極限}
def:lim-colim-infty	appendixG.tex	4168	\hyperref[def:lim-colim-infty]{$(\infty,\, 1)$-圏の colimit}
def:lim-colim-infty	appendixG.tex	4183	\hyperref[def:lim-colim-infty]{colimit}
def:Map	appendixG.tex	1544	\hyperref[def:Map]{射の空間}
def:Map	appendixG.tex	1546	\hyperref[def:Map]{射の空間}
def:Map	appendixG.tex	1770	\hyperref[def:Map]{射の空間}
def:Map	appendixG.tex	2688	\hyperref[def:Map]{射の空間}
def:Map	appendixG.tex	2892	\hyperref[def:Map]{射の空間}
def:Map-comp	appendixG.tex	3323	\hyperref[def:Map-comp]{後合成}
def:Map-comp	appendixG.tex	3517	\hyperref[def:Map-comp]{後合成}
def:Map-comp	appendixG.tex	3526	\hyperref[def:Map-comp]{前合成および後合成}
def:nat	appendixG.tex	3431	\hyperref[def:nat]{自然変換}
def:nat	appendixG.tex	3970	\hyperref[def:nat]{自然変換}
def:nerve	appendixG.tex	3090	\hyperref[def:nerve]{脈体の定義}
def:nerve	appendixG.tex	3414	\hyperref[def:nerve]{脈体}
def:nerve-hc	appendixG.tex	1069	\hyperref[def:nerve-hc]{homotopy coherent nerve functor}
def:nerve-hc	appendixG.tex	2676	\hyperref[def:nerve-hc]{homotopy coherent nerve}
def:nerve-hc	appendixG.tex	2699	\hyperref[def:nerve-hc]{homotopy coherent nerve}
def:nerve-hc	appendixG.tex	3950	\hyperref[def:nerve-hc]{homotopy coherent nerve}
def:nerve-hc	appendixG.tex	4035	\hyperref[def:nerve-hc]{homotopy coherent nerve}
def:O-monoidal-infty	appendixG.tex	3636	\hyperref[def:O-monoidal-infty]{$\Cat{O}
def:O-monoidal-infty	appendixG.tex	3644	\hyperref[def:O-monoidal-infty]{$(\infty,\, 1)$-オペラッドのcoCartesianファイブレーション}
def:overcat-infty	appendixG.tex	1514	\hyperref[def:overcat-infty]{スライス圏}
def:overcat-infty	appendixG.tex	1554	\hyperref[def:overcat-infty]{スライス $(\infty,\, 1)$-圏}
def:overcat-infty	appendixG.tex	1555	\hyperref[def:overcat-infty]{コスライス $(\infty,\, 1)$-圏}
def:overcat-infty	appendixG.tex	1780	\hyperref[def:overcat-infty]{スライス圏}
def:p-Cart	appendixG.tex	3191	\hyperref[def:p-Cart]{\textsf{\textbf{(coCartesian)}
def:p-Cart	appendixG.tex	3284	\hyperref[def:p-Cart]{$p$-Cartesian}
def:p-Cart	appendixG.tex	3300	\hyperref[def:p-Cart]{$p$-coCartesian}
def:p-Cart	appendixG.tex	3317	\hyperref[def:p-Cart]{$p$-coCartesian}
def:p-Cart	appendixG.tex	3322	\hyperref[def:p-Cart]{$p$-coCartesian}
def:p-Cart	appendixG.tex	3332	\hyperref[def:p-Cart]{$p$-coCartesian}
